Location	ID	n	X	Y	Zland	Depth	Fine	Mixed_Fine	Sand	Mixed_Coarse	Very_Coarse
               17500   226     5   512669.333580  4606189.299810  831.3420   16.7640  0.00000      0.00000      0.00000      1.00000      0.00000    
               17500   226     6   512669.333580  4606189.299810  831.3420   18.8976  0.00000      1.00000      0.00000      0.00000      0.00000    
               17500   226     7   512669.333580  4606189.299810  831.3420   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               17501   227     1   506192.548400  4596424.425130  927.2290   32.0040  0.00000      0.00000      0.00000      1.00000      0.00000    
               17501   227     2   506192.548400  4596424.425130  927.2290   48.7680  0.00000      0.00000      0.00000      1.00000      0.00000    
               17502   228     1   512651.926160  4586676.071000  855.9973    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17502   228     2   512651.926160  4586676.071000  855.9973    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17502   228     3   512651.926160  4586676.071000  855.9973   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17505   229     1   507779.968060  4598079.990380  857.0641    6.7056  0.00000      1.00000      0.00000      0.00000      0.00000    
               17505   229     2   507779.968060  4598079.990380  857.0641    9.1440  0.00000      0.00000      1.00000      0.00000      0.00000    
               17505   229     3   507779.968060  4598079.990380  857.0641   13.1064  0.00000      1.00000      0.00000      0.00000      0.00000    
               17505   229     4   507779.968060  4598079.990380  857.0641   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17505   229     5   507779.968060  4598079.990380  857.0641   22.8600  0.00000      1.00000      0.00000      0.00000      0.00000    
               17505   229     6   507779.968060  4598079.990380  857.0641   29.8704  0.00000      0.00000      0.00000      1.00000      0.00000    
               17505   229     7   507779.968060  4598079.990380  857.0641   30.4800  0.00000      1.00000      0.00000      0.00000      0.00000    
               17508   230     1   512655.427860  4585067.606150  860.3529    3.0480  0.00000      0.00000      1.00000      0.00000      0.00000    
               17508   230     2   512655.427860  4585067.606150  860.3529   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               17508   230     3   512655.427860  4585067.606150  860.3529   27.4320  0.00000      0.00000      1.00000      0.00000      0.00000    
               17508   230     4   512655.427860  4585067.606150  860.3529   35.0520  0.00000      0.00000      0.00000      1.00000      0.00000    
               17510   231     1   514275.604510  4583456.136650  871.9261    2.4384  0.00000      1.00000      0.00000      0.00000      0.00000    
               17510   231     2   514275.604510  4583456.136650  871.9261    3.0480  0.00000      0.00000      0.00000      1.00000      0.00000    
               17510   231     3   514275.604510  4583456.136650  871.9261    6.0960  0.00000      0.00000      1.00000      0.00000      0.00000    
               17510   231     4   514275.604510  4583456.136650  871.9261    7.6200  0.00000      1.00000      0.00000      0.00000      0.00000    
               17510   231     5   514275.604510  4583456.136650  871.9261   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               17510   231     6   514275.604510  4583456.136650  871.9261   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               17510   231     7   514275.604510  4583456.136650  871.9261   17.6784  0.00000      0.00000      0.00000      1.00000      0.00000    
               17510   231     8   514275.604510  4583456.136650  871.9261   20.4216  0.00000      0.00000      0.00000      1.00000      0.00000    
               17512   232     1   506537.503500  4596718.043480  872.7643    7.0104  0.00000      1.00000      0.00000      0.00000      0.00000    
               17512   232     2   506537.503500  4596718.043480  872.7643   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               17512   232     3   506537.503500  4596718.043480  872.7643   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17512   232     4   506537.503500  4596718.043480  872.7643   18.2880  0.00000      1.00000      0.00000      0.00000      0.00000    
               17512   232     5   506537.503500  4596718.043480  872.7643   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               17512   232     6   506537.503500  4596718.043480  872.7643   30.4800  0.00000      1.00000      0.00000      0.00000      0.00000    
               17512   232     7   506537.503500  4596718.043480  872.7643   38.1000  0.00000      1.00000      0.00000      0.00000      0.00000    
               17516   233     1   507852.098800  4588207.380210  942.4873   12.1920  0.00000      0.00000      1.00000      0.00000      0.00000    
               17517   234     1   506192.738400  4596424.615130  927.2290    7.3152  0.00000      0.00000      0.00000      1.00000      0.00000    
               17517   234     2   506192.738400  4596424.615130  927.2290   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               17517   234     3   506192.738400  4596424.615130  927.2290   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17517   234     4   506192.738400  4596424.615130  927.2290   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               17517   234     5   506192.738400  4596424.615130  927.2290   33.5280  0.00000      0.00000      0.00000      1.00000      0.00000    
               17519   235     1   514275.823090  4591578.884040  856.8995    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17519   235     2   514275.823090  4591578.884040  856.8995   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               17519   235     3   514275.823090  4591578.884040  856.8995   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17519   235     4   514275.823090  4591578.884040  856.8995   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               17519   235     5   514275.823090  4591578.884040  856.8995   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               17519   235     6   514275.823090  4591578.884040  856.8995   35.0520  0.00000      0.00000      0.00000      1.00000      0.00000    
               17522   236     1   511050.692070  4606185.029040  892.1069    5.4864  0.00000      1.00000      0.00000      0.00000      0.00000    
               17522   236     2   511050.692070  4606185.029040  892.1069    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               17522   236     3   511050.692070  4606185.029040  892.1069    9.1440  0.00000      1.00000      0.00000      0.00000      0.00000    
               17522   236     4   511050.692070  4606185.029040  892.1069   13.7160  0.00000      0.00000      1.00000      0.00000      0.00000    
               17522   236     5   511050.692070  4606185.029040  892.1069   16.7640  0.00000      0.00000      0.00000      1.00000      0.00000    
               17522   236     6   511050.692070  4606185.029040  892.1069   21.9456  0.00000      1.00000      0.00000      0.00000      0.00000    
               17532   237     1   507864.729340  4589870.432070  944.9562    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17532   237     2   507864.729340  4589870.432070  944.9562   18.2880  0.00000      1.00000      0.00000      0.00000      0.00000    
               17532   237     3   507864.729340  4589870.432070  944.9562   24.3840  0.00000      0.00000      0.00000      1.00000      0.00000    
               17532   237     4   507864.729340  4589870.432070  944.9562   27.4320  0.00000      1.00000      0.00000      0.00000      0.00000    
               17552   238     1   511038.668370  4583420.327360  878.6165    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               17552   238     2   511038.668370  4583420.327360  878.6165   18.5928  0.00000      0.00000      0.00000      1.00000      0.00000    
               17560   239     1   514272.422390  4604574.830780  885.1240   10.6680  0.00000      1.00000      0.00000      0.00000      0.00000    
               17560   239     2   514272.422390  4604574.830780  885.1240   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               17560   239     3   514272.422390  4604574.830780  885.1240   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17560   239     4   514272.422390  4604574.830780  885.1240   19.8120  0.00000      0.00000      0.00000      1.00000      0.00000    
               17560   239     5   514272.422390  4604574.830780  885.1240   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               17560   239     6   514272.422390  4604574.830780  885.1240   23.1648  0.00000      0.00000      0.00000      1.00000      0.00000    
               17573   240     1   512681.525600  4589913.318000  847.9231    3.0480  0.00000      0.00000      0.00000      0.00000      1.00000    
               17573   240     2   512681.525600  4589913.318000  847.9231    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17573   240     3   512681.525600  4589913.318000  847.9231    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               17573   240     4   512681.525600  4589913.318000  847.9231   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17589   241     1   509422.011220  4601336.503750  851.4557    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17589   241     2   509422.011220  4601336.503750  851.4557    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               17589   241     3   509422.011220  4601336.503750  851.4557    9.1440  0.00000      0.00000      1.00000      0.00000      0.00000    
               17589   241     4   509422.011220  4601336.503750  851.4557   21.3360  0.00000      1.00000      0.00000      0.00000      0.00000    
               17589   241     5   509422.011220  4601336.503750  851.4557   24.3840  0.00000      0.00000      1.00000      0.00000      0.00000    
               17589   241     6   509422.011220  4601336.503750  851.4557   32.0040  0.00000      1.00000      0.00000      0.00000      0.00000    
               17594   242     1   509466.287490  4589883.016800  877.5009    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17594   242     2   509466.287490  4589883.016800  877.5009   27.4320  0.00000      1.00000      0.00000      0.00000      0.00000    
               17598   243     1   514275.933090  4591578.994040  856.8995   27.4320  0.00000      1.00000      0.00000      0.00000      0.00000    
               17598   243     2   514275.933090  4591578.994040  856.8995   27.7368  0.00000      0.00000      0.00000      1.00000      0.00000    
               17598   243     3   514275.933090  4591578.994040  856.8995   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               17598   243     4   514275.933090  4591578.994040  856.8995   35.0520  0.00000      0.00000      1.00000      0.00000      0.00000    
               17598   243     5   514275.933090  4591578.994040  856.8995   39.6240  0.00000      0.00000      0.00000      1.00000      0.00000    
               17609   244     1   514276.053090  4591579.114040  856.8995   27.4320  0.00000      1.00000      0.00000      0.00000      0.00000    
               17609   244     2   514276.053090  4591579.114040  856.8995   27.7368  0.00000      0.00000      0.00000      1.00000      0.00000    
               17609   244     3   514276.053090  4591579.114040  856.8995   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               17609   244     4   514276.053090  4591579.114040  856.8995   35.0520  0.00000      0.00000      1.00000      0.00000      0.00000    
               17609   244     5   514276.053090  4591579.114040  856.8995   39.6240  0.00000      1.00000      0.00000      0.00000      0.00000    
               17611   245     1   515652.274740  4585068.444090  920.0784    3.0480  0.00000      0.00000      1.00000      0.00000      0.00000    
               17611   245     2   515652.274740  4585068.444090  920.0784    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17611   245     3   515652.274740  4585068.444090  920.0784   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17611   245     4   515652.274740  4585068.444090  920.0784   21.3360  1.00000      0.00000      0.00000      0.00000      0.00000    
               17611   245     5   515652.274740  4585068.444090  920.0784   27.4320  0.00000      0.00000      0.00000      0.00000      1.00000    
               17611   245     6   515652.274740  4585068.444090  920.0784   36.5760  0.00000      0.00000      0.00000      1.00000      0.00000    
               17614   246     1   502956.000460  4599669.902100  978.0636    6.7056  0.00000      1.00000      0.00000      0.00000      0.00000    
               17614   246     2   502956.000460  4599669.902100  978.0636    8.8392  0.00000      1.00000      0.00000      0.00000      0.00000    
               17614   246     3   502956.000460  4599669.902100  978.0636   13.7160  0.00000      1.00000      0.00000      0.00000      0.00000    
               17614   246     4   502956.000460  4599669.902100  978.0636   15.2400  0.00000      0.00000      0.00000      0.00000      1.00000    
               17614   246     5   502956.000460  4599669.902100  978.0636   25.9080  0.00000      1.00000      0.00000      0.00000      0.00000    
               17614   246     6   502956.000460  4599669.902100  978.0636   28.9560  0.00000      0.00000      0.00000      1.00000      0.00000    
               17614   246     7   502956.000460  4599669.902100  978.0636   30.4800  0.00000      1.00000      0.00000      0.00000      0.00000    
               17622   247     1   512655.467860  4585067.646150  860.3529    0.9144  0.00000      1.00000      0.00000      0.00000      0.00000    
               17622   247     2   512655.467860  4585067.646150  860.3529    3.6576  0.00000      0.00000      1.00000      0.00000      0.00000    
               17622   247     3   512655.467860  4585067.646150  860.3529    8.5344  0.00000      0.00000      0.00000      1.00000      0.00000    
               17622   247     4   512655.467860  4585067.646150  860.3529    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               17622   247     5   512655.467860  4585067.646150  860.3529   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               17622   247     6   512655.467860  4585067.646150  860.3529   17.6784  0.00000      0.00000      0.00000      1.00000      0.00000    
               17622   247     7   512655.467860  4585067.646150  860.3529   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17622   247     8   512655.467860  4585067.646150  860.3529   19.8120  0.00000      0.00000      0.00000      1.00000      0.00000    
               17627   248     1   509466.367490  4589883.096800  877.5009    3.0480  0.00000      0.00000      0.00000      0.00000      1.00000    
               17627   248     2   509466.367490  4589883.096800  877.5009    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17627   248     3   509466.367490  4589883.096800  877.5009    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               17627   248     4   509466.367490  4589883.096800  877.5009   12.1920  0.00000      0.00000      1.00000      0.00000      0.00000    
               17627   248     5   509466.367490  4589883.096800  877.5009   15.2400  0.00000      0.00000      1.00000      0.00000      0.00000    
               17627   248     6   509466.367490  4589883.096800  877.5009   18.2880  0.00000      0.00000      1.00000      0.00000      0.00000    
               17627   248     7   509466.367490  4589883.096800  877.5009   20.4216  0.00000      0.00000      0.00000      1.00000      0.00000    
               17627   248     8   509466.367490  4589883.096800  877.5009   32.9184  0.00000      0.00000      0.00000      1.00000      0.00000    
               17649   249     1   511034.922200  4585044.122180  887.2362    1.2192 -999.000     -999.000     -999.000     -999.000     -999.000    
               17649   249     2   511034.922200  4585044.122180  887.2362    3.0480  0.00000      0.00000      0.00000      1.00000      0.00000    
               17649   249     3   511034.922200  4585044.122180  887.2362    9.7536  0.00000      1.00000      0.00000      0.00000      0.00000    
               17649   249     4   511034.922200  4585044.122180  887.2362   13.7160  0.00000      1.00000      0.00000      0.00000      0.00000    
               17649   249     5   511034.922200  4585044.122180  887.2362   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17649   249     6   511034.922200  4585044.122180  887.2362   17.0688  0.00000      0.00000      1.00000      0.00000      0.00000    
               17649   249     7   511034.922200  4585044.122180  887.2362   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17649   249     8   511034.922200  4585044.122180  887.2362   23.4696  0.00000      0.00000      0.00000      1.00000      0.00000    
               17649   249     9   511034.922200  4585044.122180  887.2362   27.4320  0.00000      0.00000      0.00000      1.00000      0.00000    
               17649   249    10   511034.922200  4585044.122180  887.2362   33.5280  0.00000      0.00000      0.00000      1.00000      0.00000    
               17659   250     1   515661.573400  4594778.433080  890.9274   27.1272  0.00000      0.00000      0.00000      1.00000      0.00000    
               17659   250     2   515661.573400  4594778.433080  890.9274   37.4904  0.00000      0.00000      0.00000      1.00000      0.00000    
               17661   251     1   514748.716560  4592314.019510  860.4077    4.2672  0.00000      1.00000      0.00000      0.00000      0.00000    
               17661   251     2   514748.716560  4592314.019510  860.4077   23.1648  0.00000      0.00000      0.00000      1.00000      0.00000    
               17661   251     3   514748.716560  4592314.019510  860.4077   26.2128  0.00000      1.00000      0.00000      0.00000      0.00000    
               17661   251     4   514748.716560  4592314.019510  860.4077   29.2608  0.00000      0.00000      1.00000      0.00000      0.00000    
               17661   251     5   514748.716560  4592314.019510  860.4077   30.4800  0.00000      1.00000      0.00000      0.00000      0.00000    
               17662   252     1   512678.553990  4591568.786520  843.1256    1.8288  0.00000      1.00000      0.00000      0.00000      0.00000    
               17662   252     2   512678.553990  4591568.786520  843.1256   29.2608  0.00000      0.00000      0.00000      1.00000      0.00000    
               17662   252     3   512678.553990  4591568.786520  843.1256   33.5280  0.00000      0.00000      0.00000      1.00000      0.00000    
               17669   253     1   502972.731200  4598059.420910  967.7217    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17669   253     2   502972.731200  4598059.420910  967.7217    6.0960  0.00000      1.00000      0.00000      0.00000      0.00000    
               17669   253     3   502972.731200  4598059.420910  967.7217    9.1440  0.00000      1.00000      0.00000      0.00000      0.00000    
               17669   253     4   502972.731200  4598059.420910  967.7217   10.6680  0.00000      1.00000      0.00000      0.00000      0.00000    
               17669   253     5   502972.731200  4598059.420910  967.7217   17.6784  1.00000      0.00000      0.00000      0.00000      0.00000    
               17669   253     6   502972.731200  4598059.420910  967.7217   28.6512  0.00000      0.00000      0.00000      1.00000      0.00000    
               17669   253     7   502972.731200  4598059.420910  967.7217   42.6720  0.00000      0.00000      0.00000      1.00000      0.00000    
               17669   253     8   502972.731200  4598059.420910  967.7217   45.7200  0.00000      0.00000      0.00000      1.00000      0.00000    
               17669   253     9   502972.731200  4598059.420910  967.7217   60.9600  0.00000      0.00000      0.00000      1.00000      0.00000    
               17671   254     1   511019.514550  4586644.990050  862.2944    1.2192  0.00000      1.00000      0.00000      0.00000      0.00000    
               17671   254     2   511019.514550  4586644.990050  862.2944    6.7056  0.00000      1.00000      0.00000      0.00000      0.00000    
               17671   254     3   511019.514550  4586644.990050  862.2944   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17671   254     4   511019.514550  4586644.990050  862.2944   19.2024  0.00000      1.00000      0.00000      0.00000      0.00000    
               17671   254     5   511019.514550  4586644.990050  862.2944   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               17671   254     6   511019.514550  4586644.990050  862.2944   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               17671   254     7   511019.514550  4586644.990050  862.2944   45.7200  1.00000      0.00000      0.00000      0.00000      0.00000    
               17671   254     8   511019.514550  4586644.990050  862.2944   49.9872  0.00000      0.00000      0.00000      1.00000      0.00000    
               17671   254     9   511019.514550  4586644.990050  862.2944   59.7408  1.00000      0.00000      0.00000      0.00000      0.00000    
               17680   255     1   520291.271030  4609004.132480  906.1094    0.9144  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     2   520291.271030  4609004.132480  906.1094    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     3   520291.271030  4609004.132480  906.1094    3.6576  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     4   520291.271030  4609004.132480  906.1094    7.6200  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     5   520291.271030  4609004.132480  906.1094    7.9248  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     6   520291.271030  4609004.132480  906.1094    9.1440  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     7   520291.271030  4609004.132480  906.1094   18.2880  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255     8   520291.271030  4609004.132480  906.1094   42.6720  0.00000      0.00000      0.00000      0.00000      1.00000    
               17680   255     9   520291.271030  4609004.132480  906.1094   45.7200  0.00000      1.00000      0.00000      0.00000      0.00000    
               17680   255    10   520291.271030  4609004.132480  906.1094   49.3776  0.00000      0.00000      0.00000      1.00000      0.00000    
               17680   255    11   520291.271030  4609004.132480  906.1094   54.8640 -999.000     -999.000     -999.000     -999.000     -999.000    
               17680   255    12   520291.271030  4609004.132480  906.1094   60.9600  0.00000      0.00000      0.00000      1.00000      0.00000    
               17684   256     1   511047.442810  4607798.989240  827.9892    9.1440 -999.000     -999.000     -999.000     -999.000     -999.000    
               17684   256     2   511047.442810  4607798.989240  827.9892   17.0688  0.00000      0.00000      0.00000      1.00000      0.00000    
               17684   256     3   511047.442810  4607798.989240  827.9892   29.2608  0.00000      0.00000      0.00000      1.00000      0.00000    
               17684   256     4   511047.442810  4607798.989240  827.9892   32.0040  0.00000      0.00000      0.00000      1.00000      0.00000    
               17684   256     5   511047.442810  4607798.989240  827.9892   35.0520  0.00000      0.00000      0.00000      1.00000      0.00000    
               17684   256     6   511047.442810  4607798.989240  827.9892   36.5760  0.00000      1.00000      0.00000      0.00000      0.00000    
               17684   256     7   511047.442810  4607798.989240  827.9892   37.4904  0.00000      1.00000      0.00000      0.00000      0.00000    
               17687   257     1   514273.742600  4581834.323760  874.2335    4.5720 -999.000     -999.000     -999.000     -999.000     -999.000    
               17687   257     2   514273.742600  4581834.323760  874.2335    4.8768  0.00000      0.00000      0.00000      1.00000      0.00000    
               17687   257     3   514273.742600  4581834.323760  874.2335    5.1816  0.00000      0.00000      0.00000      1.00000      0.00000    
               17687   257     4   514273.742600  4581834.323760  874.2335    6.7056  0.00000      0.00000      0.00000      0.00000      1.00000    
               17687   257     5   514273.742600  4581834.323760  874.2335    9.1440  0.00000      0.00000      0.00000      1.00000      0.00000    
               17687   257     6   514273.742600  4581834.323760  874.2335   11.5824  0.00000      0.00000      0.00000      0.00000      1.00000    
               17687   257     7   514273.742600  4581834.323760  874.2335   12.8016  0.00000      0.00000      0.00000      1.00000      0.00000    
               17687   257     8   514273.742600  4581834.323760  874.2335   15.8496  0.00000      0.00000      0.00000      1.00000      0.00000    
               17687   257     9   514273.742600  4581834.323760  874.2335   17.3736  0.00000      0.00000      0.00000      1.00000      0.00000    
               17689   258     1   507795.608520  4604550.471020  837.0174    0.3048  0.00000      1.00000      0.00000      0.00000      0.00000    
               17689   258     2   507795.608520  4604550.471020  837.0174    5.1816  0.00000      1.00000      0.00000      0.00000      0.00000    
               17689   258     3   507795.608520  4604550.471020  837.0174    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17689   258     4   507795.608520  4604550.471020  837.0174    7.3152  0.00000      1.00000      0.00000      0.00000      0.00000    
               17689   258     5   507795.608520  4604550.471020  837.0174    7.9248  0.00000      0.00000      0.00000      1.00000      0.00000    
               17689   258     6   507795.608520  4604550.471020  837.0174    8.8392  0.00000      1.00000      0.00000      0.00000      0.00000    
               17689   258     7   507795.608520  4604550.471020  837.0174   10.6680  0.00000      1.00000      0.00000      0.00000      0.00000    
               17689   258     8   507795.608520  4604550.471020  837.0174   11.8872  0.00000      0.00000      0.00000      1.00000      0.00000    
               17689   258     9   507795.608520  4604550.471020  837.0174   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               17690   259     1   509466.457490  4589883.186800  877.5009    6.0960  0.00000      0.00000      0.00000      0.00000      1.00000    
               17695   260     1   507852.298800  4588207.580210  942.4873    4.5720  0.00000      0.00000      0.00000      0.00000      1.00000    
               17695   260     2   507852.298800  4588207.580210  942.4873   11.2776  0.00000      0.00000      0.00000      0.00000      1.00000    
               17695   260     3   507852.298800  4588207.580210  942.4873   15.2400  0.00000      0.00000      0.00000      0.00000      1.00000    
               17695   260     4   507852.298800  4588207.580210  942.4873   19.8120  0.00000      0.00000      0.00000      0.00000      1.00000    
               17695   260     5   507852.298800  4588207.580210  942.4873   21.6408  0.00000      0.00000      0.00000      0.00000      1.00000    
               17695   260     6   507852.298800  4588207.580210  942.4873   28.0416  0.00000      1.00000      0.00000      0.00000      0.00000    
               17705   261     1   515652.324740  4585068.494090  920.0784    0.3048  0.00000      1.00000      0.00000      0.00000      0.00000    
               17705   261     2   515652.324740  4585068.494090  920.0784    5.4864  0.00000      1.00000      0.00000      0.00000      0.00000    
               17705   261     3   515652.324740  4585068.494090  920.0784   19.5072  0.00000      0.00000      0.00000      1.00000      0.00000    
               17705   261     4   515652.324740  4585068.494090  920.0784   48.7680  0.00000      0.00000      0.00000      1.00000      0.00000    
               17718   262     1   506192.938400  4596424.815130  927.2290    3.0480  0.00000      1.00000      0.00000      0.00000      0.00000    
               17718   262     2   506192.938400  4596424.815130  927.2290    6.7056  0.00000      1.00000      0.00000      0.00000      0.00000    
               17718   262     3   506192.938400  4596424.815130  927.2290    9.1440  0.00000      0.00000      1.00000      0.00000      0.00000    
               17718   262     4   506192.938400  4596424.815130  927.2290   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17718   262     5   506192.938400  4596424.815130  927.2290   21.3360  0.00000      1.00000      0.00000      0.00000      0.00000    
               17718   262     6   506192.938400  4596424.815130  927.2290   27.4320  0.00000      0.00000      0.00000      1.00000      0.00000    
               17718   262     7   506192.938400  4596424.815130  927.2290   32.6136  1.00000      0.00000      0.00000      0.00000      0.00000    
               17718   262     8   506192.938400  4596424.815130  927.2290   39.6240  1.00000      0.00000      0.00000      0.00000      0.00000    
               17718   262     9   506192.938400  4596424.815130  927.2290   42.6720  0.00000      0.00000      0.00000      1.00000      0.00000    
               17719   263     1   518712.012170  4593045.162660  974.9180   12.1920  0.00000      0.00000      0.00000      1.00000      0.00000    
               17719   263     2   518712.012170  4593045.162660  974.9180   15.5448  0.00000      1.00000      0.00000      0.00000      0.00000    
               17719   263     3   518712.012170  4593045.162660  974.9180   15.8496  0.00000      0.00000      0.00000      1.00000      0.00000    
               17719   263     4   518712.012170  4593045.162660  974.9180   30.4800  0.00000      0.00000      0.00000      1.00000      0.00000    
               17726   264     1   511058.457970  4581786.182180  913.2814    1.8288  0.00000      0.00000      0.00000      1.00000      0.00000    
               17726   264     2   511058.457970  4581786.182180  913.2814    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17726   264     3   511058.457970  4581786.182180  913.2814    7.3152  0.00000      0.00000      0.00000      1.00000      0.00000    
               17726   264     4   511058.457970  4581786.182180  913.2814   27.4320  0.00000      0.00000      0.00000      1.00000      0.00000    
               17726   264     5   511058.457970  4581786.182180  913.2814   53.3400  0.00000      0.00000      0.00000      1.00000      0.00000    
               17740   265     1   507852.508800  4588207.790210  942.4873   13.1064  0.00000      1.00000      0.00000      0.00000      0.00000    
               17740   265     2   507852.508800  4588207.790210  942.4873   22.8600  0.00000      0.00000      0.00000      1.00000      0.00000    
               17748   266     1   509393.051290  4596482.568090  842.7872    1.5240  0.00000      1.00000      0.00000      0.00000      0.00000    
               17748   266     2   509393.051290  4596482.568090  842.7872    9.1440  0.00000      0.00000      1.00000      0.00000      0.00000    
               17748   266     3   509393.051290  4596482.568090  842.7872   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               17748   266     4   509393.051290  4596482.568090  842.7872   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               17748   266     5   509393.051290  4596482.568090  842.7872   13.7160  0.00000      0.00000      1.00000      0.00000      0.00000    
               17748   266     6   509393.051290  4596482.568090  842.7872   15.2400  0.00000      1.00000      0.00000      0.00000      0.00000    
               17748   266     7   509393.051290  4596482.568090  842.7872   18.2880  0.00000      0.00000      1.00000      0.00000      0.00000    
               17751   267     1   514276.183090  4591579.244040  856.8995    9.1440  0.00000      1.00000      0.00000      0.00000      0.00000    
               17751   267     2   514276.183090  4591579.244040  856.8995   21.3360  0.00000      0.00000      0.00000      1.00000      0.00000    
               17751   267     3   514276.183090  4591579.244040  856.8995   29.2608  0.00000      1.00000      0.00000      0.00000      0.00000    
               17757   268     1   507852.728800  4588208.010210  942.4873    7.6200  0.00000      0.00000      0.00000      1.00000      0.00000    
               17757   268     2   507852.728800  4588208.010210  942.4873   13.7160  0.00000      1.00000      0.00000      0.00000      0.00000    
               17757   268     3   507852.728800  4588208.010210  942.4873   15.5448  0.00000      0.00000      0.00000      1.00000      0.00000    
               17757   268     4   507852.728800  4588208.010210  942.4873   17.6784  0.00000      0.00000      0.00000      1.00000      0.00000    
               17761   269     1   506193.148400  4596425.025130  927.2290   12.1920  0.00000      0.00000      0.00000      0.00000      1.00000    
               17761   269     2   506193.148400  4596425.025130  927.2290   18.2880  0.00000      0.00000      0.00000      1.00000      0.00000    
               17761   269     3   506193.148400  4596425.025130  927.2290   25.9080  0.00000      0.00000      0.00000      1.00000      0.00000    
               17767   270     1   507781.150370  4596470.760120  860.8558    6.0960  0.00000      0.00000      0.00000      1.00000      0.00000    
               17767   270     2   507781.150370  4596470.760120  860.8558    7.6200  0.00000      1.00000      0.00000      0.00000      0.00000    
               17767   270     3   507781.150370  4596470.760120  860.8558   10.6680  0.00000      0.00000      0.00000      1.00000      0.00000    
               17767   270     4   507781.150370  4596470.760120  860.8558   12.1920  0.00000      1.00000      0.00000      0.00000      0.00000    
               17767   270     5   507781.150370  4596470.760120  860.8558   13.7160  0.00000      0.00000      0.00000      1.00000      0.00000    
               17767   270     6   507781.150370  4596470.760120  860.8558   14.6304  0.00000      1.00000      0.00000      0.00000      0.00000    
