 Stress_Period Precip SW_Irr GW_Irr ET Recharge Runoff Storage Error
 201             270306.            8301910.           12400110.          -20785656.            -832500.                  0.             645830.                  0.
 202            1390857.            3353637.           15463483.          -21370773.           -1292844.                  0.            2455640.                  0.
 203             254192.            1568765.           14597128.          -16145875.            -983837.                  0.             709626.                  0.
 204             277148.            1202146.            2848679.           -9997788.            -592951.                  0.            6262766.                 -0.
 205           16379621.            1053771.             322654.           -9420632.           -2663689.                  0.           -5671725.                 -0.
 206            4312158.                  0.                  0.           -3351647.            -332879.                  0.            -627632.                 -0.
 207           15218881.                  0.                  0.            -734389.           -3824017.                  0.          -10660474.                 -0.
 208           28590677.                  0.                  0.            -763496.          -16543424.                  0.          -11283756.                 -0.
 209           31484755.                  0.                  0.           -1458922.          -29417993.                  0.            -607840.                  0.
 210            2675321.                208.               1813.           -9815104.            -220176.                  0.            7357938.                 -0.
 211            1972196.            2726880.            3380541.          -15089773.            -144379.                  0.            7154536.                  0.
 212            5722405.            7253034.            8725902.          -22363031.            -411627.                  0.            1073318.                  0.
 213             775659.           10003967.           11728685.          -22102479.           -1917635.                  0.            1511804.                  0.
 214                  0.            7119047.           14167883.          -22022789.           -1935115.                  0.            2670975.                  0.
 215                  0.            2082766.           14285805.          -17631383.            -901552.                  0.            2164364.                  0.
 216                  0.            1485818.            3133372.          -11331450.            -568353.                  0.            7280613.                  0.
 217            2609839.            1467329.             479206.           -6656556.            -335036.                  0.            2435220.                 -0.
 218           10487240.                  0.                  0.           -3394709.            -935652.                  0.           -6156878.                 -0.
 219            7545058.                  0.                  0.            -734472.           -1409009.                  0.           -5401578.                 -0.
 220            5740828.                  0.                  0.            -946191.           -1506016.                  0.           -3288621.                  0.
 221           21909486.                  0.                  0.           -1132795.           -8456943.                  0.          -12319748.                 -0.
 222            8183859.               6295.              47678.           -9807039.           -2998920.                  0.            4568127.                 -0.
 223            1156192.            3295124.            4324454.          -16217964.             -80306.                  0.            7522500.                  0.
 224           13803202.            7549061.            9069557.          -24691419.           -2645949.                  0.           -3084451.                  0.
 225           10785656.            7786154.            9162042.          -25342820.           -3532598.                  0.            1141566.                  0.
 226                  0.            3588387.           16540925.          -23067586.           -1711702.                  0.            4649976.                  0.
 227            1037759.            1573442.           14337278.          -16741549.           -1046229.                  0.             839298.                  0.
 228             202791.            1268276.            3439025.          -12233751.            -700643.                  0.            8024301.                 -0.
 229            8602192.            1290080.             448035.          -10278597.           -1682933.                  0.            1621223.                  0.
 230            8556114.                  0.                  0.           -3265437.            -638070.                  0.           -4652607.                 -0.
 231            7281414.                  0.                  0.            -736330.           -1248662.                  0.           -5296422.                 -0.
 232           25942097.                  0.                  0.            -770414.           -9191325.                  0.          -15980359.                 -0.
 233           17659970.                  0.                  0.           -1353663.          -13041483.                  0.           -3264825.                 -0.
 234            9075931.                  0.                  0.          -11108734.           -1951603.                  0.            3984406.                 -0.
 235           15729640.              19832.              43886.          -14591605.           -2459390.                  0.            1257638.                  0.
 236            4222122.            3912987.            4764565.          -20188697.            -195610.                  0.            7484633.                 -0.
 237            2422703.            8867751.           10425214.          -23912690.            -718003.                  0.            2915027.                 -0.
 238            1426371.           11055253.           12943357.          -24521517.           -2671394.                  0.            1767931.                  0.
 239                  0.            3966312.           13388805.          -19160177.           -1303230.                  0.            3108290.                  0.
 240            4380400.            2764729.            2383196.          -14557858.           -1000697.                  0.            6030230.                  0.
 241           30436565.            1723121.             521730.           -8449824.           -7174218.                  0.          -17057374.                 -0.
 242            8512003.                  0.                  0.           -2700761.           -2331161.                  0.           -3480081.                 -0.
 243           29362397.                  0.                  0.            -770893.          -22226457.                  0.           -6365047.                  0.
 244            5626776.                  0.                  0.            -937055.           -4864559.                  0.             174838.                  0.
 245           11230782.                  0.                  0.           -1077084.           -9896094.                  0.            -257605.                  0.
 246           26458534.                  0.                  0.           -8655929.          -18392271.                  0.             589665.                 -0.
 247            3121613.              43839.              77434.          -13200140.            -156209.                  0.           10113462.                  0.
 248           10159962.            4834359.            5845907.          -18808580.            -728384.                  0.           -1303264.                 -0.
 249            7058115.            7571787.            8929173.          -23936699.           -2003112.                  0.            2380735.                 -0.
 250            2026901.            8529209.            9319873.          -19966672.           -2347291.                  0.            2437981.                 -0.
 251             953280.            6806080.            9748270.          -17426912.           -1819358.                  0.            1738641.                 -0.
 252             275050.            3739106.            2883439.          -16061646.           -1101613.                  0.           10265665.                 -0.
 253            6515048.             932030.             282885.           -8520916.           -1261804.                  0.            2052756.                 -0.
 254            5373219.                  0.                  0.           -2497153.            -409312.                  0.           -2466754.                  0.
 255            4368965.                  0.                  0.            -766398.            -361941.                  0.           -3240626.                  0.
 256           22015796.                  0.                  0.            -880244.           -6990596.                  0.          -14144956.                  0.
 257            7643243.                  0.                  0.           -1513854.           -2981745.                  0.           -3147644.                 -0.
 258           26207182.                  0.                  0.           -9396626.          -12113444.                  0.           -4697112.                  0.
 259            9420633.               2960.              17136.          -15421080.           -2596203.                  0.            8576554.                 -0.
 260            1566152.            6685421.            8066848.          -23537987.             -77347.                  0.            7296913.                  0.
 261            3236704.            8146197.            9686726.          -20839905.           -1094124.                  0.             864403.                 -0.
 262             473234.            6751565.           11750162.          -19515749.           -1628461.                  0.            2169249.                  0.
 263                  0.            1917688.           13408096.          -16828686.            -826537.                  0.            2329440.                  0.
 264                  0.            1334628.            3044749.          -11330274.            -527002.                  0.            7477899.                  0.
 265            4104420.            1635172.             647034.           -6809289.            -484691.                  0.             907353.                  0.
 266           21749833.                  0.                  0.           -2942953.           -3878044.                  0.          -14928836.                  0.
 267           42165816.                  0.                  0.           -1203219.          -25769532.                  0.          -15193065.                  0.
 268           10321008.                  0.                  0.           -1044411.           -9210709.                  0.             -65887.                 -0.
 269            2543407.                  0.                  0.           -1350949.           -1902150.                  0.             709693.                 -0.
 270            7929942.                346.               1517.          -11919767.           -1026006.                  0.            5013968.                 -0.
 271            4537551.            2121132.            2534447.          -16715931.            -508123.                  0.            8030924.                  0.
 272           10391819.            7372248.            8804609.          -22965600.           -1636823.                  0.           -1966252.                 -0.
 273            1142727.            7696563.           11987307.          -23007325.           -1908926.                  0.            4089655.                  0.
 274            8806442.            2797411.           13864662.          -22922331.           -2855172.                  0.             308987.                  0.
 275            2466918.            1329377.           11326460.          -15889836.           -1059537.                  0.            1826619.                  0.
 276            9038497.            1588973.            2087012.          -11629314.           -2293743.                  0.            1208576.                  0.
 277             830657.            1759979.             566521.          -10456816.            -224621.                  0.            7524281.                  0.
 278            2605596.                  0.                  0.           -2445661.            -206107.                  0.              46172.                  0.
 279            3357496.                  0.                  0.            -867426.            -261913.                  0.           -2228157.                  0.
 280            9409530.                  0.                  0.           -1098507.           -1228866.                  0.           -7082157.                  0.
 281           20517177.                  0.                  0.           -1241246.           -6740985.                  0.          -12534946.                  0.
 282           20019887.                 23.                599.          -11833867.           -7461252.                  0.            -725389.                 -0.
 283            1301075.            2342352.            2715617.          -16350932.             -78794.                  0.           10070681.                  0.
 284            3609679.            6866981.            9680382.          -22390448.            -329309.                  0.            2562716.                 -0.
 285            1754142.            3316327.           14823117.          -22513033.           -1082231.                  0.            3701678.                 -0.
 286            1155908.            1126823.           15552149.          -17803741.            -911864.                  0.             880724.                  0.
 287            1551351.             813865.           13256013.          -14741536.            -862319.                  0.             -17373.                  0.
 288           11477967.            1070451.            2949760.          -12627146.           -2891809.                  0.              20777.                 -0.
 289           16264420.            1685505.             710551.          -10442035.           -3045712.                  0.           -5172729.                 -0.
